"Economists","Tax Economist"
"Economists","Trade Economist"
"Survey Researchers","Pollster"
"Survey Researchers","Survey Methodologist"
"Survey Researchers","Survey Questionnaire Designer"
"Industrial-Organizational Psychologists","Engineering Psychologist"
"Industrial-Organizational Psychologists","Human Resources Psychologist"
"Industrial-Organizational Psychologists","I/O Psychologist"
"Industrial-Organizational Psychologists","Industrial Psychologist"
"Industrial-Organizational Psychologists","Management Psychologist"
"Industrial-Organizational Psychologists","Organizational Psychologist"
"Industrial-Organizational Psychologists","Organizational Research Consultant"
"Industrial-Organizational Psychologists","Personnel Research Psychologist"
"Clinical and Counseling Psychologists","Eating Disorder Psychologists"
"Clinical and Counseling Psychologists","Geropsychologists"
"School Psychologists","Educational Psychologists"
"Psychologists, All Other","Developmental Psychologist"
"Psychologists, All Other","Experimental Psychologist"
"Psychologists, All Other","Forensic Psychologist"
"Psychologists, All Other","Neuropsychologist"
"Psychologists, All Other","Psychotherapist"
"Psychologists, All Other","Rehabilitation Psychologist"
"Psychologists, All Other","Social Psychologist"
"Psychologists, All Other","Sports Psychologist"
"Sociologists","Criminologist"
"Sociologists","Family Sociologist"
"Sociologists","Penologist"
"Sociologists","Rural Sociologist"
"Sociologists","Urban Sociologist"
"Urban and Regional Planners","City Planner"
"Urban and Regional Planners","Community Development Planner"
"Urban and Regional Planners","Regional Planner"
"Urban and Regional Planners","Urban Planner"
"Anthropologists and Archeologists","Anthropologist"
"Anthropologists and Archeologists","Applied Anthropologist"
"Anthropologists and Archeologists","Archaeologist"
"Anthropologists and Archeologists","Ethnoarchaeologist"
"Anthropologists and Archeologists","Medical Anthropologist"
"Anthropologists and Archeologists","Physical Anthropologist"
"Anthropologists and Archeologists","Political Anthropologist"
"Anthropologists and Archeologists","Research Anthropologist"
"Anthropologists and Archeologists","Research Archaeologist"
"Geographers","Biogeographer"
"Geographers","Economic Geographer"
"Geographers","Geomorphologist"
"Geographers","GIS Geographer"
"Geographers","Glaciologist"
"Geographers","Physical Geographer"
"Geographers","Political Geographer"
"Historians","Genealogist"
"Historians","Historiographer"
"Historians","Protohistorian"
"Political Scientists","Government Affairs Researcher"
"Political Scientists","Government Affairs Specialist"
"Political Scientists","Local Governance and Citizen Participation Specialist"
"Political Scientists","Political Consultant"
"Political Scientists","Political Research Scientist"
"Political Scientists","Political Researcher"
"Social Scientists and Related Workers, All Other","Behavioral Scientist"
"Social Scientists and Related Workers, All Other","Demographer"
"Social Scientists and Related Workers, All Other","Ethnologist"
"Social Scientists and Related Workers, All Other","Etymologist"
"Social Scientists and Related Workers, All Other","Linguist"
"Social Scientists and Related Workers, All Other","Philologist"
"Social Scientists and Related Workers, All Other","Social Scientist"
"Agricultural Technicians","Agronomy Technician"
"Agricultural Technicians","Artificial Breeding Technician"
"Agricultural Technicians","Cotton Program Technician"
"Agricultural Technicians","Feed Mill Lab Technician"
"Agricultural Technicians","Feed Research Technician"
"Agricultural Technicians","Seed Analyst"
"Agricultural Technicians","Sugarcane Research Technician"
"Agricultural Technicians","Weed Science Research Technician"
"Food Science Technicians","Flavor Technician"
"Food Science Technicians","Food Quality Control Technician"
"Food Science Technicians","Food Quality Technician"
"Biological Technicians","Bacteriology Technician"
"Biological Technicians","Biochemistry Technician"
"Biological Technicians","Biology Laboratory Assistant"
"Biological Technicians","Marine Fisheries Technician"
"Biological Technicians","Microbiology Technician"
"Biological Technicians","Wildlife Technician"
"Chemical Technicians","Assayer"
"Chemical Technicians","Chemical Laboratory Technician"
"Chemical Technicians","Inorganic Chemical Technician"
"Environmental Science and Protection Technicians, Including Health","Air Quality Technician"
"Environmental Science and Protection Technicians, Including Health","Certified Indoor Environmentalist"
"Environmental Science and Protection Technicians, Including Health","Environmental Science Technician"
"Environmental Science and Protection Technicians, Including Health","Infectious Waste Technician"
"Environmental Science and Protection Technicians, Including Health","Pollution Control Technician"
"Environmental Science and Protection Technicians, Including Health","Public Health Sanitarian Technician"
"Environmental Science and Protection Technicians, Including Health","Radon Inspector"
"Geological Technicians, Except Hydrologic Technicians","Crude Tester"
"Geological Technicians, Except Hydrologic Technicians","Geological Sample Tester"
"Geological Technicians, Except Hydrologic Technicians","Geophysical Prospector"
"Geological Technicians, Except Hydrologic Technicians","Magnetometer Operator"
"Geological Technicians, Except Hydrologic Technicians","Mineral Technologist"
"Geological Technicians, Except Hydrologic Technicians","Mining Technician"
"Geological Technicians, Except Hydrologic Technicians","Mud Logger"
"Geological Technicians, Except Hydrologic Technicians","Petroleum Technician"
"Geological Technicians, Except Hydrologic Technicians","Seismic Interpreter"
"Geological Technicians, Except Hydrologic Technicians","Seismic Observer"
"Geological Technicians, Except Hydrologic Technicians","Seismograph Operator"
"Hydrologic Technicians","Groundwater Monitoring Technician"
"Nuclear Technicians","Nuclear Monitoring Technician"
"Nuclear Technicians","Radiation Protection Technician"
"Nuclear Technicians","Radiochemical Technician"
"Social Science Research Assistants","City Planning Aide"
"Social Science Research Assistants","Economic Research Assistant"
"Social Science Research Assistants","Economist Research Assistant"
"Social Science Research Assistants","Historian Research Assistant"
"Social Science Research Assistants","Political Science Research Assistant"
"Social Science Research Assistants","Psychologist Research Assistant"
"Social Science Research Assistants","Sociology Research Assistant"
"Forest and Conservation Technicians","Forest Technician"
"Forest and Conservation Technicians","Forestry Aide"
"Forest and Conservation Technicians","Forestry Technician"
"Forest and Conservation Technicians","Natural Resources Technician"
"Forest and Conservation Technicians","Soil Conservation Technician"
"Forest and Conservation Technicians","Timber Management Technician"
"Forensic Science Technicians","Ballistic Technician"
"Forensic Science Technicians","Ballistician"
"Forensic Science Technicians","Ballistics Expert"
"Forensic Science Technicians","Crime Lab Technician"
"Forensic Science Technicians","Crime Scene Technician"
"Forensic Science Technicians","Criminalist Technician"
"Forensic Science Technicians","Fingerprint Expert"
"Forensic Science Technicians","Forensic Analyst"
"Forensic Science Technicians","Handwriting Expert"
"Forensic Science Technicians","Trace Evidence Technician"
"Forensic Science Technicians","Wildlife Forensic Geneticist"
"Life, Physical, and Social Science Technicians, All Other","Meteorological Aide"
"Life, Physical, and Social Science Technicians, All Other","Polygraph Examiner"
"Occupational Health and Safety Specialists","Certified Industrial Hygienist"
"Occupational Health and Safety Specialists","Certified Professional Ergonomist"
"Occupational Health and Safety Specialists","Environmental Health Sanitarian"
"Occupational Health and Safety Specialists","Health and Safety Inspector"
"Occupational Health and Safety Specialists","Industrial Hygienist"
"Occupational Health and Safety Specialists","Industrial Safety and Health Specialist"
"Occupational Health and Safety Specialists","Occupational Safety and Health Inspector"
"Occupational Health and Safety Specialists","Radiological Health Specialist"
"Occupational Health and Safety Technicians","CHST"
"Occupational Health and Safety Technicians","Construction Health and Safety Technician"
"Occupational Health and Safety Technicians","Environmental Health Technologist"
"Occupational Health and Safety Technicians","Ergonomics Technician"
"Occupational Health and Safety Technicians","Occupational Health and Safety Technologist"
"Occupational Health and Safety Technicians","Occupational Health and Safety Technologist (OHST)"
"Substance Abuse and Behavioral Disorder Counselors","Addiction Counselor"
"Substance Abuse and Behavioral Disorder Counselors","Addiction Therapist"
"Substance Abuse and Behavioral Disorder Counselors","Alcohol and Drug Counselor"
"Substance Abuse and Behavioral Disorder Counselors","Certified Abuse and Drug Addiction Counselor"
"Substance Abuse and Behavioral Disorder Counselors","Certified Alcohol and Drug Counselor"
"Substance Abuse and Behavioral Disorder Counselors","Chemical Dependency Counselor"
"Substance Abuse and Behavioral Disorder Counselors","Drug Abuse Counselor"
"Substance Abuse and Behavioral Disorder Counselors","Drug Counselor"
"Substance Abuse and Behavioral Disorder Counselors","Substance Abuse Counselor"
"Educational, Guidance, and Career Counselors and Advisors","Admissions Counselor"
"Educational, Guidance, and Career Counselors and Advisors","Career Counselor"
"Educational, Guidance, and Career Counselors and Advisors","Career Technical Counselor"
"Educational, Guidance, and Career Counselors and Advisors","Education Counselor"
"Educational, Guidance, and Career Counselors and Advisors","Guidance Counselor"
"Educational, Guidance, and Career Counselors and Advisors","International Student Counselor"
"Educational, Guidance, and Career Counselors and Advisors","School Adjustment Counselor"
"Educational, Guidance, and Career Counselors and Advisors","School Guidance Counselor"
"Educational, Guidance, and Career Counselors and Advisors","Student Advisor"
"Educational, Guidance, and Career Counselors and Advisors","Student Development Advisor"
"Educational, Guidance, and Career Counselors and Advisors","Student Services Counselor"
"Educational, Guidance, and Career Counselors and Advisors","Student Success Counselor"
"Educational, Guidance, and Career Counselors and Advisors","Study Abroad Advisor"
"Educational, Guidance, and Career Counselors and Advisors","Vocational Adviser"
"Marriage and Family Therapists","Child and Family Counselor"
"Marriage and Family Therapists","Couples Therapist"
"Marriage and Family Therapists","Family Counselor"
"Marriage and Family Therapists","Family Therapist"
"Marriage and Family Therapists","Marriage Counselor"
"Marriage and Family Therapists","Marriage Therapist"
"Marriage and Family Therapists","Relationship Counselor"
"Mental Health Counselors","Clinical Mental Health Counselor"
"Mental Health Counselors","Licensed Clinical Mental Health Counselor"
"Mental Health Counselors","Licensed Clinical Mental Health Counselor (LCMHC)"
"Mental Health Counselors","Licensed Mental Health Counselor"
"Mental Health Counselors","Licensed Mental Health Counselor (LMHC)"
"Rehabilitation Counselors","Certified Rehabilitation Counselor"
"Rehabilitation Counselors","Coordinator of Rehabilitation Services"
"Rehabilitation Counselors","Psychosocial Rehabilitation Counselor"
"Rehabilitation Counselors","Veterans Rehabilitation Counselor"
"Rehabilitation Counselors","Vocational Rehabilitation Counselor"
"Rehabilitation Counselors","Vocational Rehabilitation Job Coach"
"Counselors, All Other","AIDS Counselor"
"Counselors, All Other","Anger Control Counselor"
"Counselors, All Other","Grief Counselor"
"Counselors, All Other","HIV Counselor"
"Counselors, All Other","Sexual Assault Counselor"
"Child, Family, and School Social Workers","C-CYFSW"
"Child, Family, and School Social Workers","Certified Children"
"Child, Family, and School Social Workers","Child Abuse Worker"
"Child, Family, and School Social Workers","Child and Family Services Worker"
"Child, Family, and School Social Workers","Child Protective Services Social Worker"
"Child, Family, and School Social Workers","Child Protective Services Specialist"
"Child, Family, and School Social Workers","Child Welfare Social Worker"
"Child, Family, and School Social Workers","Child Welfare Worker"
"Child, Family, and School Social Workers","Family Preservation Caseworker"
"Child, Family, and School Social Workers","Family Preservation Worker"
"Child, Family, and School Social Workers","Family Service Caseworker"
"Child, Family, and School Social Workers","Foster Care Social Worker"
"Child, Family, and School Social Workers","Foster Care Worker"
"Child, Family, and School Social Workers","School Social Worker"
"Healthcare Social Workers","AIDS Social Worker"
"Healthcare Social Workers","Certified Social Workers In Health Care"
"Healthcare Social Workers","C-SWHC"
"Healthcare Social Workers","Hospice Home Care Social Worker"
"Healthcare Social Workers","Hospice Social Worker"
"Healthcare Social Workers","Hospital Social Worker"
"Healthcare Social Workers","Medical Social Worker"
"Healthcare Social Workers","Neonatal Social Worker"
"Healthcare Social Workers","Nephrology Social Worker"
"Healthcare Social Workers","Oncology Social Worker"
"Healthcare Social Workers","Pediatric Social Worker"
"Healthcare Social Workers","Public Health Social Worker"
"Healthcare Social Workers","Renal Social Worker"
"Mental Health and Substance Abuse Social Workers","Community Mental Health Social Worker"
"Mental Health and Substance Abuse Social Workers","Drug Abuse Social Worker"
"Mental Health and Substance Abuse Social Workers","Psychiatric Social Worker"
"Mental Health and Substance Abuse Social Workers","Psychotherapist Social Worker"
"Social Workers, All Other","Adult Protective Service Social Worker"
"Social Workers, All Other","Criminal Justice Social Worker"
"Social Workers, All Other","Forensic Social Worker"
"Social Workers, All Other","Sexual Assault Social Worker"
"Health Education Specialists","Certified Diabetes Educator"
"Health Education Specialists","Certified Health Education Specialist"
"Health Education Specialists","Community Health Education Coordinator"
"Health Education Specialists","Diabetes Educator"
"Health Education Specialists","Health Educator"
"Health Education Specialists","Public Health Educator"
"Probation Officers and Correctional Treatment Specialists","Correctional Treatment Specialist"
"Probation Officers and Correctional Treatment Specialists","Juvenile Probation Officer"
"Probation Officers and Correctional Treatment Specialists","Parole Agent"
"Probation Officers and Correctional Treatment Specialists","Parole Officer"
"Probation Officers and Correctional Treatment Specialists","Probation Officer"
"Social and Human Service Assistants","Addictions Counselor Assistant"
"Social and Human Service Assistants","Case Work Aide"
"Social and Human Service Assistants","Clinical Social Work Aide"
"Social and Human Service Assistants","Family Service Assistant"
"Social and Human Service Assistants","Human Services Worker"
"Social and Human Service Assistants","Social Work Assistant"
"Community Health Workers","CHW"
"Community Health Workers","Community Health Advisor"
"Community Health Workers","Community Health Representative"
"Community Health Workers","Lay Health Advocate"
"Community Health Workers","Peer Health Promoter"
"Community Health Workers","Promotor(a)"
"Community and Social Service Specialists, All Other","Community Organization Worker"
"Community and Social Service Specialists, All Other","Veterans Service Officer"
"Clergy","Cantor"
"Clergy","Children's Pastor"
"Clergy","College Chaplain"
"Clergy","Hebrew Cantor"
"Clergy","Hospital Chaplain"
"Clergy","Imam"
"Clergy","Minister"
"Clergy","Parish Priest"
"Clergy","Pastor"
"Clergy","Priest"
"Clergy","Rabbi"
"Clergy","Reverend"
"Clergy","Vicar"
"Clergy","Youth Pastor"
"Directors, Religious Activities and Education","Campus Ministry Director"
"Directors, Religious Activities and Education","Christian Education Minister"
"Directors, Religious Activities and Education","Education Minister"
"Directors, Religious Activities and Education","Parish Religious Education Director"
"Directors, Religious Activities and Education","Religious Activities Director"
"Directors, Religious Activities and Education","Religious Education Coordinator"
"Directors, Religious Activities and Education","Religious Education Director"
"Directors, Religious Activities and Education","Student Ministries Director"
"Directors, Religious Activities and Education","Youth Ministry Director"
"Religious Workers, All Other","Buddhist Monk"
"Religious Workers, All Other","Christian Science Nurse"
"Religious Workers, All Other","Missionary"
"Religious Workers, All Other","Mohel"
"Religious Workers, All Other","Nun"
"Religious Workers, All Other","Pastoral Worker"
"Religious Workers, All Other","Prior"
"Religious Workers, All Other","Sacristan"
"Religious Workers, All Other","Sunday School Missionary"
"Religious Workers, All Other","Traveling Missionary"
"Religious Workers, All Other","Verger"
"Lawyers","Agency Legal Counsel"
"Lawyers","Assistant Attorney General"
"Lawyers","Assistant Corporation Counsel"
"Lawyers","Assistant Counsel"
"Lawyers","Associate Attorney"
"Lawyers","Attorney"
"Lawyers","Attorney At Law"
"Lawyers","Attorney General"
"Lawyers","Brief Writer"
"Lawyers","City Attorney"
"Lawyers","Civil Lawyer"
"Lawyers","Commonwealth Attorney"
"Lawyers","Corporate Attorney"
"Lawyers","Corporate Counsel"
"Lawyers","Corporate Counselor"
"Lawyers","County Attorney"
"Lawyers","Defense Attorney"
"Lawyers","Deputy Attorney General"
"Lawyers","Deputy Chief Counsel"
"Lawyers","District Attorney"
"Lawyers","Environmental Attorney"
"Lawyers","Estate Conservator"
"Lawyers","General Counsel"
"Lawyers","Insurance Attorney"
"Lawyers","Legal Counsel"
"Lawyers","Probate Lawyer"
"Lawyers","Prosecutor"
"Lawyers","Public Defender"
"Lawyers","Real Estate Attorney"
"Lawyers","Sports Attorney"
"Lawyers","Tax Attorney"
"Lawyers","Trial Attorney"
"Lawyers","Trial Lawyer"
"Judicial Law Clerks","Judicial Clerk"
"Administrative Law Judges, Adjudicators, and Hearing Officers","Appeals Examiner"
"Administrative Law Judges, Adjudicators, and Hearing Officers","Appeals Referee"
"Administrative Law Judges, Adjudicators, and Hearing Officers","Appellate Conferee"
"Administrative Law Judges, Adjudicators, and Hearing Officers","Hearing Examiner"
"Administrative Law Judges, Adjudicators, and Hearing Officers","Hearing Officer"
"Administrative Law Judges, Adjudicators, and Hearing Officers","Justice of The Peace"
"Administrative Law Judges, Adjudicators, and Hearing Officers","Traffic Court Referee"
"Arbitrators, Mediators, and Conciliators","Alternative Dispute Resolution Coordinator"
"Arbitrators, Mediators, and Conciliators","Mediation Commissioner"
"Arbitrators, Mediators, and Conciliators","Ombudsman"
"Judges, Magistrate Judges, and Magistrates","Administrative Court Justice"
"Judges, Magistrate Judges, and Magistrates","Circuit Court Judge"
"Judges, Magistrate Judges, and Magistrates","County Court Judge"
"Judges, Magistrate Judges, and Magistrates","Criminal Court Judge"
"Judges, Magistrate Judges, and Magistrates","District Court Judge"
"Judges, Magistrate Judges, and Magistrates","Jurist"
"Judges, Magistrate Judges, and Magistrates","Justice"
"Judges, Magistrate Judges, and Magistrates","Probate Judge"
"Judges, Magistrate Judges, and Magistrates","Trial Court Judge"
"Judges, Magistrate Judges, and Magistrates","Tribal Judge"
"Paralegals and Legal Assistants","Assistant Paralegal"
"Paralegals and Legal Assistants","Legal Aide"
"Paralegals and Legal Assistants","Legal Assistant"
"Paralegals and Legal Assistants","Paralegal"
"Paralegals and Legal Assistants","Summer Associate"
"Title Examiners, Abstractors, and Searchers","Abstract Searcher"
"Title Examiners, Abstractors, and Searchers","Abstract Writer"
"Title Examiners, Abstractors, and Searchers","Advisory Title Officer"
"Title Examiners, Abstractors, and Searchers","Escrow Officer"
"Title Examiners, Abstractors, and Searchers","Land Title Examiner"
"Title Examiners, Abstractors, and Searchers","Lease Examiner"
"Title Examiners, Abstractors, and Searchers","Lien Searcher"
"Title Examiners, Abstractors, and Searchers","Title Agent"
"Title Examiners, Abstractors, and Searchers","Title Checker"
"Title Examiners, Abstractors, and Searchers","Title Examiner"
"Title Examiners, Abstractors, and Searchers","Title Inspector"
"Title Examiners, Abstractors, and Searchers","Title Investigator"
"Title Examiners, Abstractors, and Searchers","Title Officer"
"Title Examiners, Abstractors, and Searchers","Title Searcher"
"Legal Support Workers, All Other","Legal Technician"
"Business Teachers, Postsecondary","Accounting Professor"
"Business Teachers, Postsecondary","Banking and Finance Instructor"
"Business Teachers, Postsecondary","Business Administration Professor"
"Business Teachers, Postsecondary","Finance Professor"
"Business Teachers, Postsecondary","Management Professor"
"Business Teachers, Postsecondary","Marketing Instructor"
"Business Teachers, Postsecondary","Marketing Professor"
"Computer Science Teachers, Postsecondary","C++ Professor"
"Computer Science Teachers, Postsecondary","Computer Information Systems Professor"
"Computer Science Teachers, Postsecondary","Computer Programming Professor"
"Computer Science Teachers, Postsecondary","Information Systems Professor"
"Computer Science Teachers, Postsecondary","Information Technology Professor"
"Computer Science Teachers, Postsecondary","IT Professor"
"Computer Science Teachers, Postsecondary","Java Programming Professor"
"Mathematical Science Teachers, Postsecondary","Actuarial Science Professor"
"Mathematical Science Teachers, Postsecondary","Biostatistics Professor"
"Mathematical Science Teachers, Postsecondary","Calculus Professor"
"Mathematical Science Teachers, Postsecondary","Geometry Professor"
"Mathematical Science Teachers, Postsecondary","Mathematics Professor"
"Mathematical Science Teachers, Postsecondary","Statistical Methods Professor"
"Mathematical Science Teachers, Postsecondary","Statistics Professor"
"Mathematical Science Teachers, Postsecondary","Topology Professor"
"Architecture Teachers, Postsecondary","Architectural Design Professor"
"Architecture Teachers, Postsecondary","Architecture Professor"
"Architecture Teachers, Postsecondary","Interior Design Professor"
"Architecture Teachers, Postsecondary","Landscape Architecture Professor"
"Engineering Teachers, Postsecondary","Aeronautical Engineering Professor"
"Engineering Teachers, Postsecondary","Ceramic Engineering Professor"
"Engineering Teachers, Postsecondary","Chemical Engineering Professor"
"Engineering Teachers, Postsecondary","Civil Engineering Professor"
"Engineering Teachers, Postsecondary","Electrical Engineering Professor"
"Engineering Teachers, Postsecondary","Electronics Engineering Professor"
"Engineering Teachers, Postsecondary","Industrial Engineering Professor"
"Engineering Teachers, Postsecondary","Manufacturing Engineering Professor"
"Engineering Teachers, Postsecondary","Marine Engineering Professor"
"Engineering Teachers, Postsecondary","Mechanical Engineering Professor"
"Engineering Teachers, Postsecondary","Petroleum Engineering Professor"
"Agricultural Sciences Teachers, Postsecondary","Agricultural Soil Conservation Professor"
"Agricultural Sciences Teachers, Postsecondary","Agronomy Professor"
"Agricultural Sciences Teachers, Postsecondary","Animal Husbandry Professor"
"Agricultural Sciences Teachers, Postsecondary","Animal Science Professor"
"Agricultural Sciences Teachers, Postsecondary","Aquaculture and Fisheries Professor"
"Agricultural Sciences Teachers, Postsecondary","Farm Management Professor"
"Agricultural Sciences Teachers, Postsecondary","Floriculture Professor"
"Agricultural Sciences Teachers, Postsecondary","Horticulture Instructor"
"Agricultural Sciences Teachers, Postsecondary","Olericulture Professor"
"Biological Science Teachers, Postsecondary","Anatomy Professor"
"Biological Science Teachers, Postsecondary","Bacteriology Professor"
"Biological Science Teachers, Postsecondary","Biochemistry Professor"
"Biological Science Teachers, Postsecondary","Botany Professor"
"Biological Science Teachers, Postsecondary","Embryology Professor"
"Biological Science Teachers, Postsecondary","Microbiology Professor"
"Biological Science Teachers, Postsecondary","Zoology Professor"
"Forestry and Conservation Science Teachers, Postsecondary","Ecology Professor"
"Forestry and Conservation Science Teachers, Postsecondary","Environmental Conservation Professor"
"Forestry and Conservation Science Teachers, Postsecondary","Forest Biometrics Professor"
"Forestry and Conservation Science Teachers, Postsecondary","Forest Ecology Professor"
"Forestry and Conservation Science Teachers, Postsecondary","Forest Management Professor"
"Forestry and Conservation Science Teachers, Postsecondary","Forest Pathology Professor"
"Forestry and Conservation Science Teachers, Postsecondary","Forest Resources Professor"
"Forestry and Conservation Science Teachers, Postsecondary","Forest Technology Professor"
"Forestry and Conservation Science Teachers, Postsecondary","Silviculture Professor"
"Forestry and Conservation Science Teachers, Postsecondary","Timber Management Professor"
"Forestry and Conservation Science Teachers, Postsecondary","Wildlife Conservation Professor"
"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary","Climatology Professor"
"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary","Earth Science Professor"
"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary","Geology Professor"
"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary","Geoscience Professor"
"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary","Meteorology Professor"
"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary","Mineralogy Professor"
"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary","Oceanic Sciences Professor"
"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary","Oceanography Professor"
"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary","Volcanology Professor"
"Chemistry Teachers, Postsecondary","Chemistry Professor"
"Chemistry Teachers, Postsecondary","Inorganic Chemistry Professor"
"Chemistry Teachers, Postsecondary","Organic Chemistry Professor"
"Chemistry Teachers, Postsecondary","Physical Chemistry Professor"
"Chemistry Teachers, Postsecondary","Phytochemistry Professor"
"Environmental Science Teachers, Postsecondary","Environmental Science Professor"
"Environmental Science Teachers, Postsecondary","Environmental Science"
"Environmental Science Teachers, Postsecondary","Environmental Studies Professor"
"Physics Teachers, Postsecondary","Aerodynamics Professor"
"Physics Teachers, Postsecondary","Astrophysics Professor"
"Physics Teachers, Postsecondary","Atomic Physics Professor"
"Physics Teachers, Postsecondary","Ballistics Professor"
"Physics Teachers, Postsecondary","Hydrodynamics Professor"
"Physics Teachers, Postsecondary","Medical Physics Professor"
"Physics Teachers, Postsecondary","Nuclear Physics Professor"
"Physics Teachers, Postsecondary","Thermodynamics Professor"
"Anthropology and Archeology Teachers, Postsecondary","Cultural Anthropology Professor"
"Anthropology and Archeology Teachers, Postsecondary","Ethnoarchaeology Professor"
"Anthropology and Archeology Teachers, Postsecondary","Near East Archeology Professor"
"Anthropology and Archeology Teachers, Postsecondary","Paleology Professor"
"Anthropology and Archeology Teachers, Postsecondary","Sociocultural Anthropology Professor"
"Area, Ethnic, and Cultural Studies Teachers, Postsecondary","African Studies Professor"
"Area, Ethnic, and Cultural Studies Teachers, Postsecondary","Asian Studies Professor"
"Area, Ethnic, and Cultural Studies Teachers, Postsecondary","Black Studies Professor"
"Area, Ethnic, and Cultural Studies Teachers, Postsecondary","Ethnology Professor"
"Area, Ethnic, and Cultural Studies Teachers, Postsecondary","Gender Studies Professor"
"Area, Ethnic, and Cultural Studies Teachers, Postsecondary","Latin American Studies Professor"
"Area, Ethnic, and Cultural Studies Teachers, Postsecondary","Women's Studies Professor"
"Economics Teachers, Postsecondary","Agricultural Economics Professor"
"Economics Teachers, Postsecondary","Econometrics Professor"
"Economics Teachers, Postsecondary","Industrial Economics Professor"
"Economics Teachers, Postsecondary","Labor Economics Professor"
"Economics Teachers, Postsecondary","Macroeconomics Professor"
"Economics Teachers, Postsecondary","Microeconomics Professor"
"Geography Teachers, Postsecondary","Cartography Professor"
"Geography Teachers, Postsecondary","Geographic Information Systems Professor"
"Geography Teachers, Postsecondary","Geomatics Professor"
"Geography Teachers, Postsecondary","GIS Professor"
"Political Science Teachers, Postsecondary","Government Professor"
"Political Science Teachers, Postsecondary","International Relations Professor"
"Political Science Teachers, Postsecondary","Political Theory Professor"
"Political Science Teachers, Postsecondary","Public Policy Professor"
"Psychology Teachers, Postsecondary","Applied Psychology Professor"
"Psychology Teachers, Postsecondary","Child Development Professor"
"Psychology Teachers, Postsecondary","Clinical Psychology Professor"
"Psychology Teachers, Postsecondary","Educational Psychology Professor"
"Psychology Teachers, Postsecondary","Human Relations Professor"
"Psychology Teachers, Postsecondary","Industrial Psychology Professor"
"Psychology Teachers, Postsecondary","Industrial/Organizational Psychology Professor"
"Psychology Teachers, Postsecondary","Psychology Professor"
"Sociology Teachers, Postsecondary","Comparative Sociology Professor"
"Sociology Teachers, Postsecondary","Race Relations Professor"
"Sociology Teachers, Postsecondary","Social Organization Professor"
"Social Sciences Teachers, Postsecondary, All Other","Social Science Professor"
"Social Sciences Teachers, Postsecondary, All Other","Survey Research Professor"
"Social Sciences Teachers, Postsecondary, All Other","Urban Planning Professor"
"Health Specialties Teachers, Postsecondary","Clinical Laboratory Science Professor"
"Health Specialties Teachers, Postsecondary","Clinical Sciences Professor"
"Health Specialties Teachers, Postsecondary","Dentistry Professor"
"Health Specialties Teachers, Postsecondary","Gastroenterology Professor"
"Health Specialties Teachers, Postsecondary","Neurology Professor"
"Health Specialties Teachers, Postsecondary","Nutrition Professor"
"Health Specialties Teachers, Postsecondary","Occupational Therapy Professor"
"Health Specialties Teachers, Postsecondary","Optometry Professor"
"Health Specialties Teachers, Postsecondary","Pharmacology Professor"
"Health Specialties Teachers, Postsecondary","Physical Therapy Professor"
"Health Specialties Teachers, Postsecondary","Podiatric Medicine Professor"
"Health Specialties Teachers, Postsecondary","Podiatry Professor"
"Health Specialties Teachers, Postsecondary","Public Health Professor"
"Nursing Instructors and Teachers, Postsecondary","Advanced Nursing Professor"
"Nursing Instructors and Teachers, Postsecondary","Clinical Nursing Instructor"
"Nursing Instructors and Teachers, Postsecondary","Clinical Nursing Professor"
"Nursing Instructors and Teachers, Postsecondary","Registered Nursing Professor"
"Education Teachers, Postsecondary","Literacy Education Professor"
"Education Teachers, Postsecondary","Mathematics Education Professor"
"Education Teachers, Postsecondary","Primary Education Professor"
"Education Teachers, Postsecondary","Science Education Professor"
"Education Teachers, Postsecondary","Secondary Education Professor"
"Education Teachers, Postsecondary","Special Education Professor"
"Library Science Teachers, Postsecondary","Library and Information Science Professor"
"Library Science Teachers, Postsecondary","Library and Information Technology Instructor"
"Library Science Teachers, Postsecondary","Medical Records Library Professor"
"Criminal Justice and Law Enforcement Teachers, Postsecondary","Criminal Justice Professor"
"Criminal Justice and Law Enforcement Teachers, Postsecondary","Criminology Professor"
"Criminal Justice and Law Enforcement Teachers, Postsecondary","Penology Professor"
"Law Teachers, Postsecondary","Constitutional Law Professor"
"Law Teachers, Postsecondary","Contracts Law Professor"
"Law Teachers, Postsecondary","Criminal Law Professor"
"Law Teachers, Postsecondary","Environmental Law Professor"
"Law Teachers, Postsecondary","Labor Law Professor"
"Law Teachers, Postsecondary","Torts Law Professor"
"Social Work Teachers, Postsecondary","Family Welfare Social Work Professor"
"Social Work Teachers, Postsecondary","Geriatric Social Work Professor"
"Social Work Teachers, Postsecondary","Health Social Work Professor"
"Social Work Teachers, Postsecondary","Social Work Professor"
